,Individual,Population,Cluster,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25
2262,individual2262,ASW,0,0.0208015232184369,0.00415695646037809,-0.00382728266860594,-0.00456345039632386,-0.00315674451670599,0.000305111788066722,0.00416777915058317,-0.00385513502078603,-0.00438833813696083,0.0265888019764125,-0.00420727833196429,-0.00806301131882572,0.00699268401936406,0.00990135660326906,-0.0027414292308169,-0.00379703997228303,0.0050758650297187,-0.0092068577071821,-0.0218891128342358,0.00517558573465631,0.00245186757146605,0.00169444033117956,0.00422077049519158,-0.0194329444358832,-0.00959013446251811
2263,individual2263,ASW,18,0.0302739850655087,-0.00173730666911033,-0.0018703542411751,-0.0017001520755323,-0.0032124515618994,-0.00429011542228848,-0.00157973413463718,-0.00293803908124792,-0.00586253954779951,0.000271277472082202,-0.00879860422320387,0.00412156213569579,-0.00082340171286664,0.00551896097877647,0.00611746623683074,-0.000526021855863218,0.0230847188792768,-0.0144515943231222,0.00813706752312773,0.00512208243581925,0.0020736101310768,0.0163517897446294,0.0134985187311077,-0.00268273128073794,-0.0152653028354232
2264,individual2264,ASW,0,0.000126394352000277,-0.00281783006139153,-0.0215687968712412,0.0365256586054129,0.000151430913012881,-0.00307777405003636,0.0116004460855907,-0.00119478181840164,-0.00626540904058235,-0.0061977560521198,-0.000248351477768434,0.00656288349383716,0.0126048540610733,-0.0111157394858709,-0.00144488574424034,0.0159524024693541,-0.00274345780133275,-0.0257419437826785,0.00657809787016213,-0.00086703207173965,0.00433928509414386,0.0172267503086545,-0.00352656136020174,-0.0259042211288671,0.00382461013889516
2265,individual2265,ASW,19,0.0264659562586658,0.000839565855384285,-0.00294959028013583,-0.00434907058747395,-0.000926583638811853,-0.00673442901727296,0.00298401671119755,-0.00317450115231633,0.000116948349153092,0.00278136049697329,-0.0043931091139389,0.00409429435987143,-0.00121357547854199,0.00353168224976562,-0.000501510938782636,0.0132375096690313,-0.00854292165756614,-0.00710655306782212,-0.00557801258739163,-0.00150019587369027,-0.0138494001637782,0.00151458425945527,0.0116692453986393,-0.0162696442714568,-0.00846518585070413
2266,individual2266,ASW,0,0.0114507590303721,0.010977708941785,-0.0067756922481853,-0.00869476428890933,0.00539192252310816,-0.00157330626253037,0.006579363720107,-0.00841847727897049,-0.000138520328319176,0.00789771194272985,-0.00232369706820396,-0.0126192116536379,0.000353589756636151,0.0061957202004137,0.00704563204266486,-0.0101098863018251,0.00623174755520657,-0.0123634102828822,-0.00754320214796382,0.00657837441536983,0.0125751768697774,-0.0037218766545239,0.00100301811755206,-0.0154984302965697,-0.00439253395225618
2267,individual2267,ASW,0,0.0269883181192898,0.000316662355274717,-0.00324799378901068,-0.00346305649445756,0.00272457580814915,-0.0103403533092549,0.00690382338392209,-0.00571330322497177,-0.00227838018983268,-0.000202748542478666,-0.00479824939825445,-0.00482458356495533,-0.00491708575448898,0.00816012815989491,-0.00110283363311069,0.00099068832871727,-0.00647810986924637,-0.011217399994643,0.00726056258249109,-0.00107658982869581,0.0244168964140602,-0.00570375105130234,-0.0120871497220829,-0.00540553126173777,-0.0105764696472311
2268,individual2268,ASW,0,0.0224104508292358,0.00294372585197465,-0.00500688994044592,-0.00313366648479938,-0.000304932972931977,-0.0064160134883172,0.00398864593897981,-0.00710801219230473,0.000246917652361209,0.0115743654404751,-0.000784989701963288,-0.00283603821712837,0.0093259388077393,-0.000642594134685546,0.0108184983688378,0.00791321554915741,0.00738230386738443,0.00267509327296438,-0.00845728970321004,0.00854557759869374,0.021342427171555,-0.00194112079892925,-0.0157843819673403,-0.0011099068301254,-0.0165564441420619
2269,individual2269,ASW,19,0.0268232403988556,0.000207033695996083,-0.00324056980722918,-0.00224235766945926,0.00130972211552763,-0.00592357959948957,-4.50922045286795e-05,-0.00892406820206024,-0.00921628339892938,0.000988175047504051,0.00176961828033325,0.00680725989193292,-0.000574711983623858,0.00761543532180277,0.00685151951858775,-0.00832378234912886,0.00435990002291293,0.00223025383537049,-0.0143699645270614,-0.00392222249798834,0.000409058274970517,-0.000194070105544282,-0.00491421485678177,-0.00928394554000871,-0.00828776410202115
2270,individual2270,ASW,19,0.0249026795848748,0.00259943935347051,-0.00289823971357541,-0.00335649265969272,0.000709188593876696,-0.00379649112154964,0.00301273266407051,-0.0116913872139532,0.000736601616777262,0.0174787665039136,0.00544106750309691,-0.00272494024638971,0.0188221714715803,-0.00318338653662738,0.000436776386006922,-0.024329009550587,-0.00229315343504479,-0.0103938495058269,-0.0101168850038779,-0.00251947600332661,-0.00462709453587461,-0.00117296792292211,0.00107412707046128,-0.0151873218031656,-0.00570009769894657
2271,individual2271,ASW,18,0.0331372757818122,-0.0046112432694916,-0.00108206547857865,0.00056018999118232,0.00147680418900981,0.00289879842439894,0.000897146004705482,-0.00438161303205627,-0.00758864246082189,-0.00280430368175622,-0.0130913185835431,-0.000139537999717798,0.0111067344925142,0.00368778880803426,0.00927573402019804,-0.00707621738324506,-0.0038334569750326,-0.00418414433088936,0.000390556500950421,0.00467916271426717,0.00943149834258352,0.0061365015762884,-0.0153469265442084,-0.011676746878475,-0.00871302262615237
2272,individual2272,ASW,19,0.0278562832064677,-0.000550004909049614,-0.00305167542375232,-0.00249291556508583,0.000229579599869263,-0.0071471460648976,0.00738300698828607,-0.00803860411335044,0.00691414310465946,0.0115804958117419,0.0112043801074422,0.00156364339552697,-0.00336494152335694,-0.00288788645484794,-0.0218617821780125,0.000131710173966329,0.0252818377799497,-0.0227330269737084,0.0124704565574531,-0.0194313423895461,0.0136626632500176,0.0110188995862012,0.0173934788203193,0.00351320084596127,-0.0158101787423205
2273,individual2273,ASW,19,0.0246822093197208,0.00118386720855396,-0.00305525396863948,-0.00317205960838417,-0.00180968087837541,-0.00276771893997866,0.001159013130612,-0.006666819589918,0.000328403308182847,0.0142296766483196,0.000854890806789136,0.00755907751669501,0.0149477158145716,0.0144201205677359,0.0225904225985003,-0.021846349174068,-0.010576592995666,0.00512010068207623,0.00142007823765685,0.0387996181117836,0.0587645210953199,-0.010070313497708,-0.0344341041612064,0.0205172605529174,-0.00692347890798761
2274,individual2274,ASW,18,0.0312011751627272,-0.00323927819285487,-0.00306216625956503,-0.000716988192662705,-0.0030799930547147,-0.00162566917312862,0.00433093668472383,-0.00923485477250234,-0.00691900037969905,0.0149212066960504,-0.00385866177765503,0.00391328736133077,0.0124141721632388,-0.000444464587083082,0.00801304149009751,-0.00459245044629303,-0.00776980693433712,-0.000619675612112172,0.00766222908788044,0.0139266382782807,0.0111314829529427,-0.00332684639866584,0.00204326674230413,-0.0209281941944746,-0.014686675075243
2275,individual2275,ASW,0,0.00591640381581985,-0.00480172681122052,-0.02009536230387,0.0352430460355038,0.00709956809120346,-0.00376671268038356,0.011411209899896,-0.00374157885629567,-0.000881146366983727,0.000824571524846417,-0.0120821442331183,0.00781964422945676,0.0123783148889678,0.0103137848625693,0.00320531140373138,-0.00553872660168217,-0.000883565329554431,-0.00996455965207416,0.00692996830480978,-0.00468500283328825,8.65473042465817e-05,0.0243974223075077,-0.0125801316269957,-0.0281631685511458,-0.0115712696446208
2276,individual2276,ASW,0,-0.0145679251619613,-0.000463326584668148,-0.0304424206156847,0.0494919140783361,0.0057499541343378,0.00105400176120121,0.00991307794785477,0.00158762412846841,0.00484396088804254,0.00349512120105345,-0.0112379142983984,0.00133183511302079,0.0137969283225624,-0.00508691591101785,0.0052548314406899,-0.00740322259721903,0.0023521574829006,-0.0159139767794325,-0.000542742159719736,0.00472229300317622,0.00080371122451683,0.0294903132384224,-0.0111317031553346,-0.024472958391989,-0.0141791425625581
2277,individual2277,ASW,0,0.0215816632087749,0.00480841714675691,-0.00413660148883106,-0.00379035094600461,0.00231270945578018,-0.00724709401477703,0.00179769146701145,-0.00598767158499759,-0.00906483883023265,0.0291101108919364,0.0510259935980188,-0.0164548155122169,0.0876844822961281,0.0749007296040285,0.147678239782099,-0.120537393818459,-0.0951596930913845,0.00359267872337349,0.0543746226285533,0.139934554987951,0.49945149380346,-0.0690159553620775,-0.239713078196659,0.21507997415055,-0.0101795516502996
2278,individual2278,ASW,0,0.0209974863798086,0.00292894259738617,-0.00532765667162811,-0.000441434141095325,-0.000836505382133533,-0.00138366944923591,0.00271047609231782,-0.0124794501982305,-0.00370637996476881,0.0226377003092603,0.061761927384441,-0.0164005136461165,0.0823998900312335,0.0725009908578338,0.136016404355026,-0.115558208757449,-0.0963034361973565,0.00128679269669056,0.0553326961273379,0.133297496067682,0.49298729164786,-0.0755021908819126,-0.239448427285474,0.219721433493601,0.00375925153419147
2279,individual2279,ASW,0,0.0297757122879744,-0.00235523497869963,-0.00214012117080577,4.7710017198426e-05,0.00267212295715324,-0.00999762396114303,0.0110580963461247,-0.0141731723091899,-0.00926650350216827,-0.00187358417448074,0.0777726610079172,-0.019146716548496,-0.00874735326351965,0.174027436007395,-0.107230171695211,0.257572253213035,-0.395571304162143,-0.0397117569945266,0.0984620020353662,-0.327038551900283,0.0297255854677923,0.108256127681972,-0.0475915878011076,0.0136020381961767,-0.194383810512715
2280,individual2280,ASW,19,0.0251666593386449,0.00162906597751482,-0.00336815325187755,-0.00249182826122116,0.00200245229237643,-0.00837504967268143,0.0100637387598413,-0.0109929634146814,-0.0100318565381692,-0.000955815406219329,0.0746528245250852,-0.0233532763033432,-0.0104220403800068,0.173093128242766,-0.103482687186922,0.260069957541211,-0.38954010863322,-0.0347432165385848,0.0986079703433585,-0.326844743810279,0.0324700099481228,0.107090736450248,-0.0528065728766016,0.00871944515942514,-0.188281527609158
2281,individual2281,ASW,19,0.025242219758386,0.00127943162900002,-0.00327726804107592,-0.0030353727143097,0.00227332412247903,-0.0110761905593107,0.00983438576553441,-0.0156737768318578,-0.00768466445584125,0.00751961046782868,-0.00256397291394899,0.00263360536985361,0.00679919546200459,0.0186757129684342,-0.00493021010497771,-0.00577818894663192,-0.0016307030925404,-0.000149042077119912,0.00471028746188976,-0.00321201012627706,0.0144005228737505,0.00896166952514747,-0.00672023118000939,-0.0157793715221694,-0.00438234476897571
2282,individual2282,ASW,0,0.0179461983736169,0.00640728479973134,-0.0044839350114753,-0.00614655682775054,-0.00389483243421931,-0.0020964867826506,0.00764283252108267,-0.0105956698962645,-0.0112204963374013,0.0142768843891089,0.00576203190058318,-0.0320321812432868,0.0428036280067504,0.0285385124937802,-0.103729965312459,0.112590128614289,-0.0472781564696255,-0.126730280101271,-0.0779566436252279,0.328186324532779,-0.00107902454055842,0.306902095487823,0.299777559140303,0.301803448729642,-0.079359797338023
2283,individual2283,ASW,19,0.0283827489557138,-0.00263707321923184,-0.00406707404295,0.00169837343501344,0.00197199759365685,-0.00342306506059137,0.00716857931631341,-0.0116017926688401,0.00148549586900707,0.00289223303525814,0.011131532256736,0.00828168492089996,0.0146689101030975,-0.00247046349119022,-0.0046404957756601,-0.000996785881215462,0.00862443328898436,-0.00817043261350702,0.00933783967003464,-0.00747080170810334,0.00990767803407374,0.00252482722116707,0.0149374163461633,-0.00755280874236385,-0.00724567625450198
2284,individual2284,ASW,0,0.0277838572370329,-0.000633431008422725,-0.0021705048145024,-0.00223984897115851,-0.000356235919338972,-0.00983083924660076,0.00671318020615291,-0.0118030752612223,-0.00696474046602676,0.00720768691790543,-0.0080909294647863,0.000296552750977401,0.0144610659442135,0.0127934405575529,-0.0011893457948858,-0.00740337275684095,-0.00274171038087213,0.00106332807207342,-0.0116882000428421,0.00600386238806447,0.0113599997722858,-0.00115120394383975,-0.00930449043129638,-0.0115547160143505,-0.00707156509040804
2285,individual2285,ASW,0,0.0161839305887624,0.00716413847267295,-0.00721705034297493,-0.0072810785163885,-0.000463040080385283,-0.00485537468352597,0.00268702900825891,-0.00747906291770695,0.00319972200379904,0.0107201675240686,-0.0028591229877836,0.00847012532843594,0.00580831627569336,0.00148250228139625,0.0036570549443967,-0.00770611782921419,0.00507456384328862,-0.00423379752507394,0.00829011464446357,-0.00241314889701816,0.0119631201325665,0.0166823686352601,0.0101975450812595,-0.0115562200172619,-0.00171492886789997
2286,individual2286,ASW,0,0.0264958116381771,-0.000892248119870631,-0.00326299449525094,-0.000911735560006449,0.000599451597292724,-0.0026881568672474,0.011236352420441,-0.00773201118438045,-0.000813012015733272,0.0183267227913563,-0.0107179346826919,0.0092780356871715,0.00986541569422226,0.00936217393571507,0.00339393490651522,-0.0145957524975006,-0.00323586349949116,0.00561974877232246,-0.00530032703532793,-0.00148400661128616,0.0157206409025681,0.00260210608879374,0.00897224590473183,-0.00503980142215659,-0.0216380381402986
2287,individual2287,ASW,19,0.0277753020432309,-0.000133073629663646,-0.00251754838731268,-0.00407776761080893,0.00236563581871566,-0.00173603104894136,0.00106802425686086,-0.00503734969239273,-0.0112913741415642,0.0045080627065525,0.00176974952750443,0.00301312083906271,0.00554284824296536,-0.0085773290365658,-0.0076184267322267,-0.00627208804633893,0.00497676340164562,-0.00484621534655523,-0.0127148674753053,-0.000219971834433492,-0.00585582007003041,-0.000327008862203102,-0.00406202335040308,-0.00987893289869651,-0.0102188153915281
2288,individual2288,ASW,0,0.0199075071961311,0.00493535673351994,-0.00484175039468285,-0.00420406175408983,-0.000578463827974656,-0.00815852447387325,0.00353799774822157,-0.00794145073678221,0.0031340364461133,0.00748889066960703,-0.00358171685504585,-0.00581771199159713,0.00471924284850706,-0.00292309300092623,0.0131182398059662,-0.00616802453857175,0.000161805598435699,0.0057636287344263,-0.00739116846799079,0.0164733068886577,0.0118121182848758,-0.000976712107638266,0.00448666387961919,-0.024356110034898,0.000678530860142129
2289,individual2289,ASW,0,0.0257401916590073,0.000912408043242559,-0.00216042554600046,-0.00270325049784427,-0.00177980184158219,0.00205343946204765,0.00862312024969016,-0.00629071577435345,-0.0093441474629803,0.00708113511012298,0.014930942446873,-0.03520972381691,0.0394997093013128,0.0255653110853863,-0.109824331170586,0.116808363310615,-0.0534322218787009,-0.116536791209504,-0.0769372840754469,0.334360578493897,-0.00101684736736288,0.306393272397467,0.304679509487349,0.310716704145273,-0.0700500353870995
2290,individual2290,ASW,19,0.0285229461406446,-0.000402469774991452,-0.00254164631696561,-0.0017611604663267,0.00302793564302709,-0.00491015706368923,-0.00211019100890833,-0.00983302587682846,0.000243224325774836,0.0133573116183877,0.00180017177970332,0.00600760296613885,0.0161027085296712,-0.0103211874050915,0.00070015015803362,0.0025060177826424,-0.000256611861229437,0.00317385818128033,-0.013501095496311,0.00281538036445487,0.0101603541750947,0.0117475590246658,-0.0131334234622527,-0.0219052661120423,-0.00284203898947665
2291,individual2291,ASW,18,0.0303405719683661,-0.00198247600928053,-0.00137925103379092,-0.00170197041556532,0.000669033989214598,-0.00691362901644308,0.00651712855701353,-0.00557088602530255,-0.00205255433518959,0.0241618751509664,0.00719962971327157,0.00386869839385063,0.00900721621410377,0.003497736791323,-0.0178627703962555,-0.00514119765058196,-0.00450002389994858,-0.0127097895707069,0.00266649651844601,0.00105260739816945,0.00938847758772383,-0.0111185661209433,0.0157034226410916,-0.0129955579125295,0.014974789032306
2292,individual2292,ASW,0,0.0246743542512809,0.00162960532332946,-0.00336522598390647,-0.00315144770113041,-0.00225012764288456,0.00175638310847755,0.00622846056733384,-0.00628955603305493,-0.00191327311328337,0.0742345072847145,0.0314499686217045,-0.0406679132751144,-0.0635643086938609,-0.0097635341080261,-0.0908038713099138,-0.06656509364942,0.317814806915722,-0.132833616521419,0.335262071075704,-0.298878736600492,0.190046365753102,0.0681687223426961,0.22700713718961,0.127263553157613,0.0371041828144948
2293,individual2293,ASW,0,0.0239787749707083,0.00165646307232295,-0.00375162152666774,-0.00223779178286623,-0.00234693257800484,0.00305917843060214,0.00590674555649584,-0.0125455033165562,0.00124297135278683,0.0778392487382341,0.030963659521222,-0.0375785686643147,-0.0615768163695164,-0.0103789879484823,-0.0913928924565638,-0.0587317929171766,0.309997325943415,-0.125617731554242,0.337099986232377,-0.292937998688311,0.180814656347096,0.0696827687056898,0.222947941398026,0.128450395700175,0.0312370889035137
2294,individual2294,ASW,0,0.0235359932193215,0.00118728131063936,-0.00479394821478279,-0.00131998216458063,0.00224904989865413,-0.00353745164588398,0.00385983583939092,-0.00478745882695654,-0.0027120700885363,0.0116626121592727,0.00442110007121176,-0.0120015635870118,0.00778428917642624,0.0130150194929619,0.0053751606591381,-0.00247164211380998,-0.00160774705642639,0.00541103500213342,0.00985816388821121,-0.00315861293861383,0.0186155919860431,-0.0101197172268475,-0.00227927579905644,-0.0172847761707187,-0.0128589071166843
2295,individual2295,TSI,24,-0.00988375588184635,0.0265599191298469,-0.00813577995975764,-0.0195162865810553,-0.00425037959935084,-0.000765306571546177,-0.0324540151731445,-0.00237537173749824,-0.00191873174522212,0.0142069958266754,0.0124609596307102,-0.00978767429947386,-0.0139004211265298,-0.0189222617474748,-0.00036659055602731,-0.00672241731466911,0.00264966777020382,0.00818527897763215,0.0130166838187999,0.0126550604567533,-0.0248236547454202,-0.0147985842950682,-0.00863040771643144,0.0205105968756658,-0.0046433045394464
2296,individual2296,TSI,24,-0.00974230380982528,0.0271452831996216,-0.0102181342490679,-0.017903917700641,-0.00529800252446283,-0.0073328958953127,-0.0314996117913529,-0.00710818983861833,-0.00244477060464907,0.00903753315992004,0.00539060054005873,-0.0154611342996233,-0.0165037229116116,-0.000156511579549505,0.00189912557105382,0.00334148834166263,-0.00193231771618015,0.012632620931737,0.00867535605091957,-0.0013069291524122,-0.012806543947363,-0.0113738618203343,0.00238420513059785,0.0235908265356299,0.00672392153688508
2297,individual2297,TSI,24,-0.0104044152077177,0.026687074687829,-0.0090410547144915,-0.0181014714223716,-0.00504453426291384,-0.00486788684840578,-0.0320138930455352,-0.00572884746328294,-0.000164639308074763,0.0116099032996697,0.0124537327894637,-0.0127292911065921,-0.023436558199439,-0.00419858957740599,-0.00109851725537724,-0.00695175109158366,-0.000810611182012748,0.00925661443942687,0.00929279877660742,-0.000966000701462213,-0.0145372129152648,-0.0237994888293524,0.0142049269854734,0.0324837337039313,0.0108224979973739
2298,individual2298,TSI,24,-0.00942735648790895,0.0267943030202641,-0.00923415224427305,-0.01882026687518,-0.00416271723747981,-0.00267076332458617,-0.0291721037567041,-0.00254335715713137,-0.00552627556064739,0.0174993901673198,0.0213293571891893,-0.0142430237869902,-0.0241916776556209,-0.00747422567640431,0.00236073710086195,0.00512448952951527,-0.0025065212723112,0.0263762079145374,0.00783917440580682,0.0114806623392813,-0.0167886270100103,-0.0228617903371178,-0.00325299972215859,0.0290642992849491,0.00461476767772184
2299,individual2299,TSI,24,-0.0099137480480881,0.0269313251557849,-0.00755333339565269,-0.0172820065369986,-0.00344033388097161,-0.00564947844264073,-0.035294305725063,-0.00345433453220633,-0.00810963361170481,0.0108884611184146,0.0153962084799438,-0.0153010515541016,-0.0129963800262148,-0.0125866058894029,-0.0079502924505803,-0.00167228232074968,-0.00888870700065462,0.0172222343992266,0.00458047199746823,0.00534576224364508,-0.0145528290930161,-0.0226959891423976,-0.00520481129928447,0.0280774383849039,0.0108057007857307
2300,individual2300,TSI,24,-0.00962764652674745,0.0273174371259467,-0.00820375286693407,-0.0179303475936433,-0.00656567343839879,-0.00571118347762619,-0.028667569060406,-0.00154122183143204,8.7333509425622e-06,0.0168362496298689,0.0135420029548786,-0.0119288402540527,-0.0147113804178072,-0.0132110341215016,0.0045670987894207,0.00318811321360124,0.00174339411614734,0.0117167605025299,0.00828231071924675,0.00548245495331524,-0.0197136721759812,-0.0118849221577375,0.000669092462112047,0.0241047770991992,-0.00712971859820326
2301,individual2301,TSI,24,-0.00973493140093427,0.0273404646479339,-0.00715998397448527,-0.0168598479600212,-0.0047508168212214,-0.00293582440701279,-0.0352460442995507,-0.00260627886873977,0.00126539612706122,0.0108563658861158,0.0149393858141081,-0.0179619406792923,-0.0224703146959092,-0.009223642406492,-0.00262785965836138,-0.00553305891082639,0.0027545179964331,0.0174677186675384,0.00669360305184064,-0.00335013021979132,-0.002466712692696,-0.0249210207085628,-0.00178623427120519,0.0298455476692801,-0.00557972373957648
2302,individual2302,TSI,24,-0.00939728296956224,0.0264221661799558,-0.00870166156831296,-0.0170781949759049,-0.00465494004477406,-0.00362325893458835,-0.0353469943588976,-0.00409796403088591,-0.00258550563513271,0.0138406605740141,0.0127426575035887,-0.00721804374348532,-0.0291937729019618,-0.00669065573038969,-0.00356027983787687,0.00655086382556188,-0.00565017043050394,0.0178472022250454,0.00867176093936497,0.00825147065083407,-0.0290257261931512,-0.033692160588293,0.00575516918813546,0.0188077331115717,0.0152098732356136
2303,individual2303,TSI,24,-0.00988791048772312,0.0268211264589087,-0.0093866969802187,-0.0179824047582089,-0.00506992955457987,-0.0020299949147752,-0.0339349369331309,-0.00453438911011588,-0.00179770387750005,0.0121852639304109,0.013073048734552,-0.00612713310743475,-0.017830682375004,0.00513519262146083,0.00213761303382155,0.00122281676379929,-0.00686097228284665,0.00426249847506015,0.00726381289766965,0.00194109235744109,-0.0166951142434787,-0.0208297744465583,-0.00206226584372749,0.0257600444902382,0.00620401649101268
2304,individual2304,TSI,24,-0.0102717138377405,0.0261869297414019,-0.0084641268723998,-0.018586385843668,-0.00893465252184657,-0.0042537771716586,-0.0314119888439248,-0.0051409785348573,-0.00670632270348739,-0.000247679104256956,0.0202203185852372,-0.022398103756198,-0.00744491239459294,-0.00663734220075497,-0.00554017241542055,0.00560156885104492,-0.00208464982198164,0.00861978620780465,0.00474763673147745,0.00574926135149403,-0.00903180890494043,-0.0126187418673592,-0.00163949941116446,0.0326842613757377,0.0293698899160277
2305,individual2305,TSI,24,-0.0101821131614969,0.0269046515338577,-0.00867112460020697,-0.0186101748987634,-0.00387661179928113,-0.00251266690473056,-0.0332010123720194,-0.00429943491408428,0.00302593644597052,0.00868129655158082,0.0154594877377734,-0.0122166222898314,-0.023575863453883,-0.00253156918980393,-0.00876339832718213,0.000440330904920725,-0.00504016752301408,0.0209032847489871,0.00784052395893172,-0.004998804245987,-0.0252578382988578,-0.0202164267147321,-0.00190644247188436,0.0302549924328677,0.0212394687201963
2306,individual2306,TSI,24,-0.00936193576130131,0.0269910423343005,-0.0100849681446351,-0.0169743921873592,-0.00681197157218609,-0.00260175557194621,-0.0353845470850546,-0.00440092459465784,-0.00812960634674744,0.0207412094395301,0.00626388227286168,-0.0188276233699999,-0.0199588777634779,-0.00922401521984832,0.00484663997453403,-0.00301441375005935,0.00727506415861403,0.0101094865823655,0.00491500971867643,0.0055661632476121,-0.0144931845606987,-0.017167606795786,0.0014405685092605,0.0235401081734955,-0.00651429982868725
2307,individual2307,TSI,24,-0.0098996983620678,0.0268644795674981,-0.00850593507819774,-0.0188866189749849,-0.00719193620468003,-0.00687569089053607,-0.0360862847688378,-0.00233670567418102,0.00401748062499538,0.0185015858677323,0.00790787910547888,-0.0112836251478155,-0.0144386867061644,-0.00473150461653193,-0.0115395046465235,-0.00456915176204155,0.000479519331932425,0.0178335269247039,0.00459658602999129,0.00199974072745097,-0.0121687531477664,-0.0199800020984643,-0.00619176245319594,0.0177258491684408,0.00617395853505274
2308,individual2308,TSI,24,-0.0103277686666983,0.027156322486137,-0.00936550027489487,-0.0174325109034822,-0.00633679617403554,-0.0035759778762886,-0.0310051053056849,-0.00802402946789616,-0.00117213655267196,0.01725559729077,0.00460355033294823,-0.0206675543623425,-0.0242326868560217,-0.0124695098229417,0.00260613824036999,0.00160341986328172,0.00468282320264538,0.0210077022083583,0.000642282494790619,-0.000388486493715441,-0.0120985488268453,-0.0180957205835229,-0.00356630479311338,0.0301149792652203,0.00990620141872844
2309,individual2309,TSI,24,-0.00979974621144686,0.0265120853524475,-0.00790984732233376,-0.0172830338255307,-0.0068781228855445,-0.00415253016117545,-0.0338509934706014,-0.00382367990791066,0.00299436424980681,0.00924981216038053,0.0199141846492252,-0.0149340767258938,-0.0191250378977359,-0.0102529723464564,0.00343319787420036,0.00938280030923908,0.00159141192843622,0.018243378792035,0.0102035951053562,0.00592214471726882,-0.0229043386160947,-0.027857708503262,0.00133307737788662,0.0188780253469284,0.00625403533987007
2310,individual2310,TSI,24,-0.009752253997665,0.0272000797318487,-0.0109603938369962,-0.018527163157055,-0.00577943048450934,-0.00227775844298789,-0.034800783263995,-0.00649169366790451,0.000190004119779284,0.00354187043862612,0.0142421954729763,-0.0103145722084682,-0.0202861234450943,-0.00529167517181177,0.00809909209066423,0.000149913093758609,0.00098250438545306,0.013780250724733,0.00429425320955706,0.0102683940654718,-0.0180841577882171,-0.0290002649622172,0.000489474614697569,0.0314631221484345,0.00926772414178925
2311,individual2311,TSI,24,-0.0100020427581777,0.0277519887625196,-0.0106157726515028,-0.0174032928951273,-0.00496429487548291,-0.00361841873983044,-0.0290903718127834,-0.00779935212937274,0.000224161976657967,0.0183524100889694,0.0168879856238456,-0.010617333114035,-0.0190856719569311,-0.00769494737920905,-0.00370225819340299,0.00847036541814681,0.00555693104099054,0.0259142938768962,0.0167743351862903,0.00325989769455156,-0.0197778478986421,-0.0295518301954822,0.00866647913289097,0.029784743304502,0.0138520954161298
2312,individual2312,TSI,24,-0.00924419333136053,0.0271158231329893,-0.00869689306517545,-0.018120442187052,-0.00419845741499384,-0.00398185926912377,-0.0351987649827575,-0.00833083895516897,0.00546854605352927,0.0186363681819225,0.0186867773748673,-0.0167357506638254,-0.026237021327143,-0.0112385819350378,0.00307614119449224,-0.00200906008813423,0.00247715881765587,0.0133499807853089,0.00975763035603314,0.00601440405035337,-0.0203195831182823,-0.01975230925598,-0.00131006920242477,0.0254360643705444,0.00161051701287639
2313,individual2313,TSI,24,-0.00971280849526276,0.0270020816316566,-0.0093350762218388,-0.018813398563301,-0.00585713754809562,-0.00535493678983836,-0.030520111106898,-0.00546109095533543,-0.00328980023867944,0.0101457925608557,0.0113491038094205,-0.0183644447487674,-0.0187696287582584,-0.00221134561365859,0.00220823702746424,-0.000396202229796881,-0.0081374492873734,0.0179061154658408,0.00673246124396989,-0.00839842123483674,-0.0294985905042388,-0.0311108272032903,0.00718755383471978,0.0223246875512222,-0.00451672304858611
2314,individual2314,TSI,24,-0.0097534690785939,0.027797896255887,-0.00888242220444152,-0.0181902002914984,-0.00487242007365478,-0.00138508880629789,-0.0390586983308142,-0.00793248583651325,0.00420540981361366,0.00912935713974973,0.00894499326843915,-0.00473032000040843,-0.0253510310304353,-0.00959994697604036,0.0037478773807499,0.000416240328402238,-0.0115338237243087,0.0102371053217591,0.00263780904075612,-0.00336471272289994,-0.0127061469725603,-0.0311508524618368,-5.74046992727325e-05,0.0329221628665944,0.00139823777981906
2315,individual2315,TSI,24,-0.00956647348681001,0.0266597145351641,-0.0092705898826031,-0.0180245695878246,-0.00627045177121747,-0.00295005073581713,-0.033194312162816,-0.00607583741006565,0.0075559982457145,0.0120398191816036,0.00644684640723016,-0.0203252959140958,-0.0205835331440012,-0.00577431424922226,-0.00282452085329647,0.00514526813400377,-0.00777694262017407,0.019957499204844,-0.000906601082472938,-0.00217434356265098,-0.00944815899862028,-0.0320569181649522,0.00328990702776027,0.0238812355463941,0.00463432728254176
2316,individual2316,TSI,24,-0.0105037009294507,0.0272487326467957,-0.00948693918935808,-0.0207242375746505,-0.00346953960639132,-0.00220820629685081,-0.0265954998746808,-0.00506117022807893,0.00206893492900187,0.00707312766238158,0.0079047701859178,-0.0165358342244957,-0.017823856968225,-0.00347275926294469,0.00486196618713799,0.00434617974236957,-0.0129262867837699,0.0145914945986397,0.00896341832615854,-0.000820704676201092,-0.01275021631671,-0.0115053010642271,-0.00175525741178952,0.0219319722729403,0.0118384097694605
